CTD,,,
#Software Version: CTD_Exchange_Encode_v1.0g (Diggs),,,
#SUMFILE_NAME:     p18su.txt,,,
#SUMFILE_MOD_DATE: Fri Jan  4 13:31:35 2002,,,
#CTDFILE_NAME:     cg394w187.ctd,,,
#CTDFILE_MOD_DATE: Fri Jan  4 13:31:43 2002,,,
#DEPTH_TYPE      : UNC,,,
#EVENT_CODE      : BO,,,
NUMBER_HEADERS = 10,,,
EXPOCODE = 31DSCG94_3,,,
SECT = P18N,,,
STNNBR =   187,,,
CASTNO =     1,,,
DATE = 19940424,,,
TIME =  1235,,,
LATITUDE =   20.4983,,,
LONGITUDE = -110.0000,,,
DEPTH =  3138,,,
CTDPRS,CTDTMP,CTDSAL,CTDOXY
DBAR,ITS-90,PSS-78,UMOL/KG
337,9.7439,34.6079,2.4
338,9.7144,34.6063,2.1
339,9.6941,34.605,1.9
340,9.682,34.6041,1.8
341,9.6773,34.6052,1.7
342,9.669,34.6061,1.6
343,9.6603,34.609,1.8
344,9.6322,34.6082,1.9
345,9.602,34.6081,2.1
346,9.5924,34.6076,2.5
347,9.5845,34.6077,2.6
348,9.5786,34.6076,2.8
349,9.5725,34.6073,2.8
350,9.5658,34.607,2.6
351,9.5448,34.6056,2.4
352,9.5186,34.6043,2.1
353,9.5106,34.6041,1.6
354,9.5103,34.6042,1.3
355,9.4983,34.6033,1.2
356,9.4827,34.6025,1.1
357,9.4681,34.6017,1.1
358,9.4546,34.6009,1.3
359,9.4384,34.5996,1.9
360,9.3972,34.5975,2.3
361,9.3783,34.5965,2.3
362,9.3655,34.5954,2.3
363,9.3474,34.5938,2.3
364,9.3128,34.5904,2.2
365,9.2627,34.5881,2.1
366,9.2476,34.5868,1.8
367,9.2209,34.5859,1.9
368,9.1896,34.5841,1.6
369,9.1454,34.5823,1.4
370,9.1065,34.5811,1.3
371,9.0919,34.5805,1.3
372,9.0787,34.5789,1.3
373,9.0606,34.5764,1.4
374,9.0477,34.5754,1.1
375,9.024,34.5745,1.4
376,9,34.5734,1.5
377,8.9837,34.5728,1.6
378,8.9329,34.5711,1.7
379,8.9118,34.5712,1.8
380,8.887,34.5688,1.8
381,8.8676,34.5669,1.8
382,8.8469,34.5646,1.9
383,8.8008,34.5612,1.9
384,8.7637,34.5575,1.9
385,8.7326,34.5558,2.1
386,8.7262,34.5553,2.2
387,8.7147,34.5546,2.2
388,8.7047,34.5535,2
389,8.7017,34.5533,2
390,8.69,34.5529,1.9
391,8.6885,34.5576,1.9
392,8.6787,34.5582,1.5
393,8.6394,34.5555,1.4
394,8.6109,34.5565,1.2
395,8.5963,34.5565,1.2
396,8.591,34.5562,1
397,8.5724,34.5547,1.1
398,8.5657,34.555,1.1
399,8.5643,34.555,1.3
400,8.5551,34.5538,1.2
401,8.5081,34.5488,1.2
402,8.4557,34.5449,1.1
403,8.4447,34.5449,1.4
404,8.4349,34.5448,1.4
405,8.4333,34.5453,1.5
406,8.429,34.5448,1.5
407,8.418,34.544,1.5
408,8.3812,34.5408,1.5
409,8.3444,34.5393,1.6
410,8.3338,34.5381,1.6
411,8.324,34.5373,1.6
412,8.3173,34.5368,1.6
413,8.309,34.5368,1.6
414,8.3046,34.5368,1.7
415,8.3009,34.5367,1.7
416,8.2962,34.5366,1.7
417,8.2854,34.5368,1.7
418,8.2782,34.5367,1.8
419,8.272,34.5368,1.7
420,8.2651,34.5366,1.5
421,8.2524,34.5361,1.4
422,8.2429,34.5355,1.3
423,8.2317,34.5351,1.3
424,8.2245,34.5349,1.2
425,8.2169,34.5349,1
426,8.2141,34.5347,1.1
427,8.21,34.5348,1.2
428,8.2011,34.5346,1.3
429,8.1882,34.5351,1.3
430,8.1854,34.5351,1.2
431,8.1757,34.5359,1.4
432,8.1669,34.5363,1.6
433,8.1644,34.5367,1.4
434,8.1659,34.537,1.4
435,8.1624,34.5373,1.5
436,8.1625,34.5373,1.5
437,8.1625,34.5378,1.5
438,8.1613,34.5379,1.3
439,8.1621,34.5383,1.1
440,8.1615,34.5383,1.1
441,8.1591,34.5385,1
442,8.1573,34.5385,0.9
443,8.1435,34.5383,0.8
444,8.1343,34.5386,0.9
445,8.1219,34.5387,1.2
446,8.1048,34.5383,1.5
447,8.0946,34.5381,1.5
448,8.0867,34.5382,1.6
449,8.0773,34.5383,1.3
450,8.0712,34.538,1.2
451,8.0621,34.5379,1
452,8.0475,34.5374,0.8
453,8.0255,34.5374,0.6
454,8.0171,34.5371,0.5
455,8.0141,34.5369,0.4
456,8.0095,34.5363,0.5
457,8.0051,34.5359,0.4
458,7.9968,34.5357,0.6
459,7.9813,34.5351,0.8
460,7.9658,34.535,0.8
461,7.9623,34.5351,0.6
462,7.9601,34.5352,0.6
463,7.9589,34.5353,0.5
464,7.954,34.5346,0.8
465,7.9385,34.5343,0.8
466,7.9192,34.5333,1
467,7.8878,34.5321,1
468,7.8817,34.5321,1
469,7.8515,34.529,1
470,7.8165,34.5277,1
471,7.8122,34.5274,1
472,7.8047,34.5274,1
473,7.7902,34.5269,1
474,7.7672,34.5255,1
475,7.7404,34.5243,1
476,7.7154,34.523,1
477,7.6966,34.5218,1
478,7.6857,34.521,1
479,7.6764,34.5205,1
480,7.6588,34.521,1
481,7.6476,34.522,1
482,7.6471,34.5225,1.1
483,7.6342,34.5218,1
484,7.626,34.5236,1
485,7.6255,34.5241,1
486,7.623,34.5252,1.1
487,7.614,34.5245,1.2
488,7.6082,34.5244,1.2
489,7.6047,34.5241,1
490,7.5991,34.5236,1
491,7.5935,34.5229,0.9
492,7.59,34.5227,0.8
493,7.5757,34.5216,0.7
494,7.5652,34.5213,0.5
495,7.5587,34.5211,0.4
496,7.5465,34.5209,0.3
497,7.5476,34.5223,0.3
498,7.5501,34.5242,0.4
499,7.5482,34.5278,0.6
500,7.5475,34.53,0.7
501,7.5409,34.5316,0.9
502,7.5337,34.532,0.8
503,7.5286,34.5321,0.7
504,7.5245,34.5325,0.6
505,7.5142,34.5323,0.5
506,7.4778,34.53,0.4
507,7.4643,34.5294,0.4
508,7.463,34.5291,0.2
509,7.461,34.5288,0.2
510,7.4581,34.5286,0.3
511,7.4536,34.5283,0.6
512,7.4487,34.5279,0.7
513,7.4454,34.5275,0.7
514,7.4324,34.5263,0.7
515,7.4104,34.5253,0.7
516,7.4068,34.5253,0.7
517,7.3939,34.5241,0.7
518,7.3733,34.5228,0.8
519,7.3623,34.5219,0.7
520,7.3521,34.5215,0.8
521,7.3325,34.5206,0.7
522,7.3118,34.5196,0.7
523,7.2939,34.5181,0.7
524,7.2737,34.5158,0.5
525,7.2497,34.5156,0.5
526,7.245,34.5155,0.5
527,7.2291,34.5142,0.3
528,7.2214,34.5137,0.5
529,7.217,34.5137,0.6
530,7.215,34.5136,0.5
531,7.2149,34.5137,0.6
532,7.2148,34.5139,0.4
533,7.213,34.5139,0.5
534,7.2074,34.5138,0.6
535,7.1998,34.5141,0.4
536,7.1881,34.5136,0.4
537,7.1454,34.5114,0.7
538,7.1312,34.5124,0.6
539,7.1202,34.5112,0.7
540,7.0903,34.5105,0.6
541,7.0737,34.509,0.7
542,7.0666,34.5085,0.9
543,7.0672,34.5087,1
544,7.0489,34.5078,0.7
545,7.0385,34.5084,0.7
546,7.0285,34.5085,0.4
547,7.0244,34.5081,0.3
548,7.0151,34.5076,0.5
549,6.9916,34.5067,0.4
550,6.9905,34.5068,0.4
551,6.9463,34.5034,0.4
552,6.9058,34.5038,0.2
553,6.8963,34.5039,0.4
554,6.8912,34.5041,0.4
555,6.877,34.5037,0
556,6.8691,34.5035,0.5
557,6.8667,34.5037,0.6
558,6.8633,34.5038,0.8
559,6.8506,34.5031,0.7
560,6.8419,34.5029,0.7
561,6.8384,34.5028,0.9
562,6.8132,34.5012,1.2
563,6.8032,34.5022,1
564,6.7904,34.5018,0.9
565,6.7889,34.5018,0.6
566,6.7608,34.5009,0.7
567,6.76,34.5014,0.6
568,6.7577,34.5015,0.7
569,6.7534,34.5011,0.8
570,6.7446,34.5012,1
571,6.7393,34.5016,1
572,6.7353,34.5018,0.9
573,6.7219,34.5013,0.7
574,6.7132,34.5009,0.7
575,6.7083,34.5004,0.7
576,6.7025,34.5,0.7
577,6.6933,34.4992,0.7
578,6.6858,34.4987,0.7
579,6.6591,34.4985,0.7
580,6.6336,34.4986,0.7
