long,lat,depth,press,SA,CT,sigma0
-108.00874,19.00128,657.0006855,662.056,34.69662394,6.316991852,27.14411869
-108.00874,19.00128,658.0003879,663.065,34.69688668,6.307441206,27.1455701
-108.00875,19.00128,659.0000854,664.074,34.69684792,6.303365925,27.14607085
-108.00876,19.00128,660.0007689,665.084,34.69665842,6.292876971,27.14728848
-108.00876,19.00128,661.0004569,666.093,34.69682065,6.279598093,27.14914344
-108.00876,19.00128,662.00014,667.102,34.69663114,6.266075815,27.1507523
-108.00876,19.00128,663.000809,668.112,34.69734614,6.251297358,27.15323117
-108.00876,19.00128,664.0004825,669.121,34.69730738,6.24612849,27.15387116
-108.00876,19.00128,665.0001511,670.13,34.69711787,6.24444312,27.15394111
-108.00876,19.00128,665.999815,671.139,34.69682786,6.239079025,27.15440901
-108.00876,19.00128,667.0004648,672.149,34.69688961,6.232516306,27.15530762
-108.00876,19.00127,668.0001193,673.158,34.6968006,6.23117771,27.15541118
-108.00876,19.00126,669.0007599,674.168,34.69666135,6.230983554,27.15532715
-108.00876,19.00126,670.0004044,675.177,34.69652209,6.22884999,27.15549422
-108.00876,19.00126,671.0000442,676.186,34.69663408,6.225370135,27.15603249
-108.00876,19.00128,672.0006691,677.196,34.69669583,6.222040131,27.15651186
-108.00876,19.00128,673.0002992,678.205,34.69645607,6.21602919,27.15710144
-108.00876,19.00128,673.9999246,679.214,34.69631681,6.209121771,27.15788528
-108.00876,19.00126,675.0005365,680.224,34.6963283,6.201018716,27.15894123
-108.00876,19.00126,676.0001522,681.233,34.69639004,6.198236051,27.159349
-108.00876,19.00126,677.0007538,682.243,34.69680354,6.191171725,27.16058515
-108.00876,19.00126,678.0003598,683.252,34.69701603,6.187790274,27.16118808
-108.00876,19.00126,678.9999611,684.261,34.69702752,6.18699752,27.16129936
-108.00876,19.00126,680.0005482,685.271,34.69693852,6.186753091,27.1612611
-108.00876,19.00126,681.0001398,686.28,34.69674901,6.185714564,27.16124645
-108.00876,19.00126,682.0007173,687.29,34.69660976,6.181990041,27.16161759
-108.00876,19.00126,683.0002993,688.299,34.69672175,6.176074163,27.16246802
-108.00876,19.00126,683.9998765,689.308,34.69663274,6.168122516,27.16342265
-108.00876,19.00126,685.0004395,690.318,34.69684524,6.161857218,27.16439597
-108.00878,19.00126,686.000007,691.327,34.69710797,6.150718453,27.16603508
-108.00878,19.00126,687.0005604,692.337,34.69772248,6.14643659,27.16706754
-108.00878,19.00126,688.0001183,693.346,34.69768372,6.146688962,27.1670047
-108.00878,19.00126,689.0006621,694.356,34.69759472,6.146643599,27.16694073
-108.00878,19.00126,690.0002104,695.365,34.69765645,6.145651449,27.16711668
-108.00878,19.00126,690.9997539,696.374,34.69847195,6.137090862,27.16885622
-108.00878,19.00126,692.0002832,697.384,34.6987347,6.117748674,27.17154458
-108.00878,19.00126,692.999817,698.393,34.69949994,6.09760429,27.1747256
-108.00876,19.00124,694.0003375,699.403,34.69956169,6.093927502,27.17524459
-108.00878,19.00124,694.9998617,700.412,34.69907068,6.092446352,27.17504894
-108.00878,19.00124,696.0003717,701.422,34.69898168,6.091257734,27.17513119
-108.00878,19.00124,696.9998863,702.431,34.69879217,6.090418671,27.17508986
-108.00878,19.00124,698.0003867,703.441,34.69860266,6.081027905,27.17614196
-108.00878,19.00124,698.9998917,704.45,34.69926741,6.068194741,27.17830275
-108.00878,19.00124,700.0003825,705.46,34.69922866,6.056813457,27.17972465
-108.00878,19.00124,700.9998778,706.469,34.6994914,6.044036113,27.18155949
-108.00878,19.00124,702.000359,707.479,34.69945205,6.036831407,27.18244617
-108.00878,19.00124,702.9998447,708.488,34.69926127,6.030225626,27.18313726
-108.00878,19.00124,704.0003162,709.498,34.69912076,6.025408898,27.18363975
-108.00878,19.00124,705.0007829,710.508,34.69842749,6.013341571,27.18462973
-108.00878,19.00124,706.0002542,711.517,34.69788496,5.993119152,27.18677088
-108.00878,19.00124,707.0007112,712.527,34.69739269,5.977420275,27.18837405
-108.00878,19.00124,708.0001729,713.536,34.69755367,5.964297705,27.19016122
-108.00878,19.00124,709.0006203,714.546,34.6975639,5.956993832,27.19109281
-108.00878,19.00124,710.0000724,715.555,34.69757413,5.950883268,27.19187305
-108.00878,19.00124,711.0005102,716.565,34.69768486,5.947853463,27.19234268
-108.00878,19.00124,711.9999526,717.574,34.69774534,5.946564413,27.19255295
-108.00879,19.00124,713.0003808,718.584,34.69765507,5.942791795,27.19295847
-108.0088,19.00124,714.0008041,719.594,34.69786631,5.938517888,27.19366372
-108.0088,19.00123,715.0002326,720.603,34.69792678,5.934097105,27.19426897
-108.0088,19.00122,716.0006467,721.613,34.69803752,5.932011973,27.1946189
-108.0088,19.00122,717.0000651,722.622,34.69824875,5.927738303,27.19532361
-108.0088,19.00122,718.0004692,723.632,34.69866099,5.914812311,27.19727592
-108.0088,19.00122,718.9998779,724.641,34.69897272,5.904522619,27.19881582
-108.0088,19.00122,720.0002724,725.651,34.69878195,5.901000379,27.19910916
-108.0088,19.00122,721.000662,726.661,34.69854093,5.899417502,27.19911904
-108.0088,19.00122,722.0000564,727.67,34.6982999,5.887197239,27.20046577
-108.0088,19.00122,723.0004364,728.68,34.69866189,5.876708436,27.20206691
-108.0088,19.00122,723.9998211,729.689,34.69867212,5.871195478,27.20276665
-108.0088,19.00122,725.0001915,730.699,34.69838085,5.870856172,27.20258054
-108.0088,19.00122,726.0005571,731.709,34.69813983,5.87061557,27.20242151
-108.0088,19.00122,726.9999274,732.718,34.6976978,5.866550498,27.20258427
-108.0088,19.00122,728.0002834,733.728,34.69755728,5.858653868,27.20346369
-108.00881,19.00122,729.0006345,734.738,34.69726601,5.850162985,27.20429845
-108.00882,19.00122,729.9999904,735.747,34.69717574,5.841719229,27.20528428
-108.00882,19.00122,731.0003319,736.757,34.69703522,5.837401638,27.20571397
-108.00882,19.00122,732.0006686,737.767,34.69654294,5.833039275,27.20587286
-108.00882,19.00122,733.0000101,738.776,34.69645267,5.830460798,27.20612424
-108.00882,19.00121,734.0003376,739.786,34.69781967,5.831689159,27.20704406
-108.00882,19.0012,735.0006602,740.796,34.6976289,5.82603045,27.20760136
-108.00882,19.0012,735.9999873,741.805,34.69763913,5.820021207,27.20835987
-108.00882,19.0012,737.0002999,742.815,34.69774987,5.814905188,27.20908543
-108.00882,19.0012,738.0006077,743.825,34.69806161,5.804070821,27.21068164
-108.00882,19.0012,738.9999204,744.834,34.69797133,5.795280012,27.2117063
-108.00882,19.0012,740.0002186,745.844,34.69823282,5.780768859,27.21371816
-108.00882,19.0012,741.000512,746.854,34.69869531,5.765112095,27.21602785
-108.00883,19.0012,741.9998102,747.863,34.69955981,5.751636926,27.21837984
-108.00884,19.0012,743.0000939,748.873,34.69951979,5.743591502,27.21934634
-108.00884,19.0012,744.0003729,749.883,34.69973103,5.737182775,27.22030664
-108.00884,19.0012,745.0006471,750.893,34.69959051,5.733760839,27.22062024
-108.00884,19.0012,745.999926,751.902,34.69939973,5.718362685,27.22237654
-108.00884,19.0012,747.0001906,752.912,34.69986223,5.70235937,27.22471804
-108.00884,19.0012,748.0004503,753.922,34.69972171,5.698888046,27.22503637
-108.00884,19.0012,748.9997148,754.931,34.69943043,5.694275915,27.22537695
-108.00884,19.0012,749.9999649,755.941,34.69928991,5.688419295,27.22598924
-108.00884,19.0012,751.0002102,756.951,34.69919965,5.684748643,27.22637106
-108.00884,19.0012,752.0004507,757.961,34.69895863,5.678098421,27.22700156
-108.00885,19.0012,753.0006864,758.971,34.69886836,5.66672528,27.22833156
-108.00886,19.0012,753.9999269,759.98,34.69897909,5.651771722,27.23025826
-108.00886,19.0012,755.000153,760.99,34.69903957,5.641539858,27.23156312
-108.00886,19.0012,756.0003742,762,34.69889906,5.631956899,27.23262922
-108.00886,19.0012,757.0005906,763.01,34.69885904,5.627838858,27.23310303
-108.00886,19.00118,757.9998128,764.019,34.69871851,5.626157231,27.23319887
-108.00886,19.00118,759.0000196,765.029,34.69852774,5.62527127,27.23315763
-108.00886,19.00118,760.0002216,766.039,34.69843747,5.623091967,27.23335394
-108.00886,19.00118,761.0004188,767.049,34.69829695,5.622404089,27.23332787
-108.00886,19.00118,762.0006112,768.059,34.69820669,5.619081932,27.23366419
-108.00886,19.00118,762.9998085,769.068,34.69816666,5.616305807,27.23397295
-108.00886,19.00118,763.9999913,770.078,34.69817689,5.614274276,27.2342299
-108.00886,19.00118,765.0001693,771.088,34.69808663,5.611449103,27.23450504
-108.00888,19.00118,766.0003424,772.098,34.69794611,5.606885535,27.23495345
-108.00888,19.00118,767.0005108,773.108,34.69815735,5.603907261,27.23548402
-108.00888,19.00118,768.0006743,774.118,34.69801683,5.60307039,27.23547602
-108.00888,19.00118,768.9998428,775.127,34.6978763,5.600991419,27.23561999
-108.00888,19.00118,769.9999967,776.137,34.69793679,5.59915807,27.23589183
-108.00888,19.00118,771.0001458,777.147,34.69774602,5.59598661,27.23612985
-108.00888,19.00118,772.0002901,778.157,34.6978065,5.589532461,27.2369665
-108.00888,19.00118,773.0004296,779.167,34.69781674,5.587550823,27.23721674
-108.00889,19.00118,774.0005643,780.177,34.69767622,5.587012133,27.23717214
-108.0089,19.00118,775.0006942,781.187,34.69773671,5.586768812,27.2372494
-108.0089,19.00117,775.9998295,782.196,34.69764643,5.586626993,27.23719579
-108.0089,19.00116,776.9999502,783.206,34.69775716,5.584644006,27.2375251
-108.0089,19.00116,778.0000657,784.216,34.69761664,5.583906556,27.23750476
-108.0089,19.00116,779.0001764,785.226,34.69752638,5.582572212,27.23759682
-108.0089,19.00116,780.0002822,786.236,34.69743611,5.57850529,27.23802255
-108.0089,19.00116,781.0003833,787.246,34.69749659,5.576125584,27.23836062
-108.0089,19.00116,782.0004795,788.256,34.69745658,5.574343457,27.2385467
-108.0089,19.00116,783.0005709,789.266,34.69731606,5.570078601,27.2389567
-108.0089,19.00116,784.0006576,790.276,34.69722579,5.564869159,27.23952118
-108.0089,19.00116,785.0007394,791.286,34.69723602,5.562092803,27.23986774
-108.00892,19.00116,785.9998263,792.295,34.69709549,5.558424358,27.24020444
-108.00892,19.00116,786.9998985,793.305,34.69710573,5.556641674,27.24042973
-108.00892,19.00116,787.9999659,794.315,34.69706571,5.555505527,27.24053671
-108.00892,19.00116,789.0000285,795.325,34.69697544,5.55506558,27.24051936
-108.00892,19.00116,790.0000863,796.335,34.69698568,5.554922336,27.24054486
-108.00892,19.00116,791.0001393,797.345,34.69699591,5.55467972,27.24058246
-108.00892,19.00116,792.0001875,798.355,34.6969559,5.553245487,27.24072572
-108.00892,19.00116,793.0002309,799.365,34.69716714,5.548181335,27.24150848
-108.00892,19.00114,794.0002703,800.375,34.69707687,5.543021988,27.24206554
-108.00892,19.00114,795.0003041,801.385,34.69673534,5.537468697,27.24247273
-108.00892,19.00114,796.0003331,802.395,34.69659482,5.51854966,27.24466134
-108.00892,19.00114,797.0003573,803.405,34.69816286,5.496428576,27.248577
-108.00892,19.00114,798.0003766,804.415,34.6982736,5.493850182,27.24897642
-108.00894,19.00114,799.0003912,805.425,34.69803257,5.483030464,27.25009691
-108.00894,19.00115,800.0004005,806.435,34.69789205,5.477276387,27.25068255
-108.00894,19.00114,801.0004059,807.445,34.69795254,5.472364138,27.25132407
-108.00894,19.00114,802.0004061,808.455,34.69786185,5.467851384,27.25179819
-108.00894,19.00114,803.0004014,809.465,34.69832342,5.45190633,27.25408637
-108.00894,19.00114,804.0003919,810.475,34.69858398,5.445948536,27.25500988
-108.00894,19.00114,805.0003777,811.485,34.69814102,5.439900947,27.25539063
-108.00894,19.00114,806.0003586,812.495,34.69784881,5.428337796,27.25655363
-108.00894,19.00114,807.0003348,813.505,34.6974561,5.418564352,27.25742082
-108.00894,19.00114,808.0003061,814.515,34.69686238,5.404671032,27.25862376
-108.00894,19.00114,809.0002726,815.525,34.69657017,5.390177837,27.26013349
-108.00894,19.00114,810.0002343,816.535,34.69813729,5.36363986,27.26454496
-108.00894,19.00114,811.0001913,817.545,34.6983476,5.359769853,27.2651733
-108.00896,19.00114,812.0001434,818.555,34.69810564,5.35719733,27.26529062
-108.00896,19.00114,813.0000907,819.565,34.69781344,5.35591689,27.26521388
-108.00896,19.00114,814.0000332,820.575,34.69772223,5.35522979,27.26522429
-108.00896,19.00114,815.000961,821.586,34.69773155,5.35329955,27.26546233
-108.00896,19.00114,815.9999039,822.595,34.69794185,5.349876795,27.26603677
-108.00896,19.00112,816.9998329,823.605,34.69810191,5.347348668,27.26646469
-108.00896,19.00112,818.0007462,824.616,34.69806097,5.346760162,27.26650278
-108.00896,19.00112,818.9996747,825.625,34.69822102,5.345374486,27.26679417
-108.00896,19.00112,820.0005785,826.636,34.69818008,5.344239646,27.2668975
-108.00896,19.00112,820.9994974,827.645,34.69839038,5.342505648,27.26726997
-108.00896,19.00112,822.0003915,828.656,34.69865096,5.340472817,27.26771762
-108.00896,19.00112,823.0002908,829.666,34.69871051,5.339386407,27.26789415
-108.00896,19.00112,824.0001853,830.676,34.69856906,5.338352346,27.2679063
-108.00898,19.00112,825.000075,831.686,34.69862862,5.337265937,27.26808281
-108.00898,19.00112,825.9999599,832.696,34.69853742,5.336231205,27.26813455
-108.00898,19.00112,827.00083,833.707,34.69834572,5.331919943,27.2684981
-108.00898,19.00112,828.0007053,834.717,34.69850578,5.31116574,27.271097
-108.00898,19.00112,829.0005758,835.727,34.69876635,5.298207554,27.27284352
-108.00898,19.00112,830.0004415,836.737,34.6988259,5.292949828,27.2735153
-108.00898,19.00112,831.0003024,837.747,34.69888546,5.282080442,27.27485306
-108.00898,19.00112,832.0001585,838.757,34.6986435,5.265156614,27.27666996
-108.00898,19.00111,833.0000103,839.767,34.69945684,5.240621104,27.28021411
-108.00898,19.0011,834.0008472,840.778,34.69931539,5.234373347,27.28084124
-108.00898,19.0011,835.0006889,841.788,34.69912369,5.225792446,27.28170383
-108.00898,19.0011,836.0005258,842.798,34.69918324,5.214079853,27.28313263
-108.00898,19.0011,837.0003579,843.808,34.69944381,5.207181647,27.28415085
-108.009,19.0011,838.0001852,844.818,34.69920185,5.201283322,27.2846553
-108.009,19.0011,839.0009977,845.829,34.69926142,5.195827928,27.28534449
-108.009,19.0011,839.9998255,846.838,34.69952198,5.191959163,27.28600486
-108.009,19.0011,841.0006283,847.849,34.69963179,5.19067439,27.28624245
-108.009,19.0011,842.0004364,848.859,34.69969135,5.188347594,27.28656304
-108.009,19.0011,843.0002397,849.869,34.70000217,5.184279558,27.28728606
-108.009,19.0011,844.0000382,850.879,34.70011198,5.18041284,27.28782704
-108.009,19.0011,844.999832,851.889,34.70087507,5.170976229,27.28953624
-108.009,19.0011,846.0006108,852.9,34.70163817,5.167547861,27.29053936
-108.009,19.0011,847.0003949,853.91,34.70235101,5.169582218,27.29086158
-108.009,19.0011,848.0001742,854.92,34.70261158,5.163032412,27.29183546
-108.009,19.0011,848.9999488,855.93,34.70191735,5.137875371,27.29423726
-108.009,19.00108,849.9997195,856.94,34.70217791,5.127552336,27.29565004
-108.00902,19.00108,851.0004743,857.951,34.70193596,5.118924121,27.29646803
-108.00902,19.00108,852.0002344,858.961,34.70144274,5.109852543,27.29713908
-108.00902,19.00108,852.9999897,859.971,34.70125103,5.098592504,27.29830171
-108.00902,19.00108,854.0007301,860.982,34.70146136,5.093235721,27.29909168
-108.00902,19.00108,855.0004759,861.992,34.70182243,5.088075734,27.29997709
-108.00902,19.00108,856.0002168,863.002,34.70198249,5.084755481,27.30048975
-108.00902,19.00108,856.999953,864.012,34.70254458,5.08490547,27.30091482
-108.00902,19.00108,857.9996844,865.022,34.70260413,5.085012352,27.30094927
-108.00902,19.00108,859.0004008,866.033,34.70316623,5.085410455,27.30134545
-108.00902,19.00108,860.0001225,867.043,34.70347705,5.087748184,27.30131791
-108.00902,19.00108,860.9998395,868.053,34.7034361,5.088104545,27.30124417
-108.00902,19.00108,862.0005415,869.064,34.70329466,5.088710344,27.30106225
-108.00904,19.00108,863.0002489,870.074,34.70425876,5.090393996,27.30162515
-108.00904,19.00108,863.9999514,871.084,34.70436857,5.090251842,27.30172816
-108.00904,19.00108,865.000639,872.095,34.70452865,5.089116001,27.30198651
-108.00904,19.00108,866.000332,873.105,34.70483947,5.08872297,27.302277
-108.00904,19.00106,867.0000212,874.115,34.70494928,5.088580783,27.30238001
-108.00904,19.00106,868.0006944,875.126,34.70495859,5.079156177,27.30348466
-108.00904,19.00106,869.000373,876.136,34.70612371,5.062021831,27.30639437
-108.00904,19.00106,870.0010366,877.147,34.70683656,5.051545911,27.30817214
-108.00904,19.00106,871.0007056,878.157,34.70709713,5.045593698,27.30906793
-108.00904,19.00106,872.0003698,879.167,34.70690543,5.042228893,27.30930721
-108.00904,19.00106,873.0000292,880.177,34.70686448,5.039259302,27.30961925
-108.00904,19.00106,873.9996839,881.187,34.70672303,5.037829959,27.30967354
-108.00904,19.00106,875.0003235,882.198,34.70673235,5.034661104,27.31004809
-108.00904,19.00106,875.9999685,883.208,34.70674165,5.030995959,27.31048
-108.00904,19.00106,877.0005985,884.219,34.70665046,5.027580279,27.31080374
-108.00904,19.00106,878.000234,885.229,34.70665977,5.025503715,27.31105147
-108.00904,19.00106,878.9998646,886.239,34.70661882,5.022931419,27.31131696
-108.00904,19.00106,880.0004802,887.25,34.70672864,5.020059257,27.31173578
-108.00904,19.00106,881.0001013,888.26,34.7068887,5.015796658,27.3123549
-108.00904,19.00106,882.0007073,889.271,34.70689802,5.011883454,27.31281469
-108.00906,19.00106,883.0003188,890.281,34.70730935,4.999476979,27.31457195
-108.00906,19.00106,883.9999255,891.291,34.70772068,4.990992117,27.31587514
-108.00906,19.00106,885.0005171,892.302,34.70798126,4.987423368,27.31649199
-108.00906,19.00106,886.0001142,893.312,34.70783981,4.988029483,27.31631068
-108.00906,19.00106,887.0006962,894.323,34.70764811,4.984963012,27.3165133
-108.00906,19.00106,888.0002838,895.333,34.70775792,4.980651844,27.31709672
-108.00906,19.00104,888.9998675,896.343,34.70796824,4.971127656,27.31835942
-108.00906,19.00104,890.0004351,897.354,34.70802781,4.962647824,27.31938222
-108.00906,19.00104,891.0000083,898.364,34.70848939,4.94200247,27.32211823
-108.00906,19.00104,892.0005663,899.375,34.70890073,4.931284929,27.32367191
-108.00906,19.00104,893.0001299,900.385,34.70941257,4.919176616,27.32546274
-108.00906,19.00104,894.0006783,901.396,34.70982391,4.906325222,27.32725773
-108.00906,19.00104,895.0002323,902.406,34.70998397,4.899482931,27.32816621
-108.00906,19.00104,895.9997815,903.416,34.71014404,4.894477135,27.32886435
-108.00906,19.00104,897.0003155,904.427,34.71005285,4.892005772,27.32907482
-108.00908,19.00104,897.9998551,905.437,34.7099114,4.889237377,27.32927952
-108.00908,19.00104,899.0003796,906.448,34.71007147,4.886316151,27.32973915
-108.00908,19.00104,899.9999096,907.458,34.71033205,4.883443384,27.33027234
-108.00908,19.00104,901.0004245,908.469,34.71044187,4.882508076,27.33046559
-108.00908,19.00104,901.9999449,909.479,34.71024983,4.882073034,27.33036393
-108.00908,19.00104,903.0004502,910.49,34.71015794,4.881636607,27.33034132
-108.00908,19.00104,903.9999611,911.5,34.71006603,4.880654339,27.33038098
-108.00908,19.00104,905.0004567,912.511,34.71017515,4.878825707,27.33067555
-108.00908,19.00103,905.9999585,913.521,34.7101335,4.875659147,27.33100387
-108.00908,19.00102,907.0004451,914.532,34.71009186,4.872393276,27.33134339
-108.00908,19.00102,907.9999368,915.542,34.7099497,4.866994833,27.33184657
-108.00908,19.00102,909.0004133,916.553,34.70930502,4.855846068,27.33260799
-108.00908,19.00102,909.9998955,917.563,34.7090121,4.836008389,27.33463227
-108.00908,19.00102,911.0003624,918.574,34.70902072,4.831104565,27.3351958
-108.00908,19.00102,911.9998349,919.584,34.70877805,4.830273418,27.33509891
-108.00909,19.00102,913.0002923,920.595,34.70833438,4.827906364,27.33501789
-108.0091,19.00102,914.0007448,921.606,34.70799122,4.799286474,27.33799001
-108.0091,19.00102,915.000203,922.616,34.70769831,4.781633536,27.33975439
-108.0091,19.00102,915.9996563,923.626,34.70660133,4.768457258,27.34037663
-108.0091,19.00102,917.0000945,924.637,34.70676071,4.750848653,27.3424861
-108.0091,19.00102,918.0005278,925.648,34.70671906,4.749122189,27.34264759
-108.0091,19.00102,918.9999669,926.658,34.70632564,4.74680482,27.34259822
-108.0091,19.00102,920.0003906,927.669,34.70608298,4.736347457,27.34358287
-108.0091,19.00102,920.9998201,928.679,34.70619209,4.728912797,27.34450414
-108.0091,19.00102,922.0002343,929.69,34.70594944,4.725650784,27.34467911
-108.0091,19.00102,923.0006437,930.701,34.70590779,4.723577156,27.34487905
-108.0091,19.00102,924.0000587,931.711,34.70611741,4.717927789,27.3456782
-108.0091,19.00102,925.0004585,932.722,34.7065783,4.710935497,27.34682563
-108.0091,19.00102,925.999864,933.732,34.70668741,4.708463211,27.34718874
-108.00911,19.00101,927.0002548,934.743,34.70694729,4.706832476,27.34757636
-108.0091,19.001,928.0006407,935.754,34.70720717,4.706690307,27.34779717
-108.0091,19.001,929.0000319,936.764,34.70746704,4.706895539,27.34797906
-108.0091,19.001,930.0004077,937.775,34.70812895,4.705210099,27.34868975
-108.0091,19.001,930.9997893,938.785,34.70853958,4.702833295,27.34927973
-108.0091,19.001,932.0001556,939.796,34.70834718,4.704483028,27.34894325
-108.0091,19.001,933.000517,940.807,34.70830553,4.703004966,27.34907598
-108.0091,19.001,933.9998842,941.817,34.70851515,4.698149917,27.3497849
-108.00912,19.001,935.0002361,942.828,34.70862427,4.695628055,27.35015322
-108.00912,19.001,936.0005832,943.839,34.70868314,4.691072623,27.35070936
-108.00912,19.001,936.9999361,944.849,34.70909377,4.686016742,27.35159856
-108.00912,19.001,938.0002736,945.86,34.70895162,4.683101248,27.35181241
-108.00912,19.001,939.0006063,946.871,34.70870896,4.680087824,27.35195785
-108.00912,19.001,939.9999448,947.881,34.70871757,4.676674436,27.35234597
-108.00912,19.001,941.0002679,948.892,34.70852516,4.672767401,27.35263058
-108.00912,19.001,942.0005863,949.903,34.70838301,4.668462874,27.35299899
-108.00912,19.001,942.9999104,950.913,34.70834136,4.661626983,27.35372877
-108.00912,19.00098,944.0002202,951.924,34.70860124,4.648387355,27.35540917
-108.00912,19.00098,945.0005242,952.935,34.70886112,4.637479693,27.35682816
-108.00912,19.00098,945.999834,953.945,34.70972404,4.62661433,27.35871665
-108.00912,19.00098,947.0001284,954.956,34.70988341,4.622306482,27.3593209
-108.00912,19.00098,948.000418,955.967,34.70989202,4.618447071,27.35975624
-108.00912,19.00098,948.9997134,956.977,34.71030266,4.614681964,27.36049801
-108.00913,19.00099,949.9999929,957.988,34.71026102,4.612113114,27.36075022
-108.00914,19.001,951.0002676,958.999,34.71047065,4.606366173,27.36155295
-108.00914,19.001,952.0005381,960.01,34.71047926,4.602903817,27.36194358
-108.00914,19.00098,952.9998154,961.02,34.71078938,4.595816429,27.36297344
-108.00914,19.00098,954.0000763,962.031,34.71094876,4.591757001,27.36354865
-108.00914,19.00098,955.0003324,963.042,34.71100762,4.587500454,27.36406622
-108.00914,19.00098,956.0005837,964.053,34.71096598,4.575109746,27.36540362
-108.00914,19.00098,956.9998408,965.063,34.71102484,4.571647157,27.36583263
-108.00914,19.00098,958.0000826,966.074,34.71083244,4.569427806,27.36592602
-108.00914,19.00098,959.0003195,967.085,34.71074054,4.565322213,27.36630688
-108.00914,19.00098,960.0005516,968.096,34.71105068,4.551737126,27.36805021
-108.00914,19.00098,961.000779,969.107,34.71110954,4.547232993,27.36859306
-108.00914,19.00098,962.0000122,970.117,34.71111815,4.537918057,27.36962572
-108.00915,19.00098,963.00023,971.128,34.71127752,4.526716369,27.37098376
-108.00916,19.00098,964.000443,972.139,34.71148715,4.511843633,27.37278304
-108.00916,19.00098,965.0006512,973.15,34.71184754,4.502971161,27.37404087
-108.00916,19.00098,965.9998653,974.16,34.71185614,4.501989984,27.37415526
-108.00916,19.00098,967.0000639,975.171,34.71176425,4.501753992,27.37410863
-108.00916,19.00098,968.0002577,976.182,34.71157184,4.500428011,27.37410221
-108.00916,19.00098,969.0004468,977.193,34.71142969,4.499597418,27.37408111
-108.00916,19.00098,970.0006311,978.204,34.71143831,4.49802094,27.37426072
-108.00916,19.00097,970.9998218,979.214,34.71144691,4.496097358,27.37447833
-108.00916,19.00096,971.999997,980.225,34.71140527,4.493430332,27.3747377
-108.00916,19.00096,973.000167,981.236,34.71166515,4.488378824,27.37549602
-108.00916,19.00096,974.0003321,982.247,34.71192503,4.484815345,27.37609119
-108.00916,19.00096,975.0004924,983.258,34.71193364,4.48363575,27.37622709
-108.00916,19.00096,975.9996587,984.268,34.71194225,4.481960264,27.37641722
-108.00916,19.00096,976.9998095,985.279,34.71195086,4.479937517,27.37664533
-108.00916,19.00096,977.9999554,986.29,34.71175846,4.476131783,27.37690976
-108.00916,19.00096,979.0000966,987.301,34.71176707,4.469744567,27.37761477
-108.00917,19.00096,980.000233,988.312,34.71182594,4.466233401,27.37804483
-108.00918,19.00096,981.0003647,989.323,34.71178429,4.464409783,27.37821116
-108.00918,19.00096,982.0004915,990.334,34.71184316,4.462733716,27.37844064
-108.00918,19.00096,983.0006135,991.345,34.71185177,4.459669619,27.37878197
-108.00918,19.00096,983.9997416,992.355,34.71191063,4.458539212,27.3789518
-108.00918,19.00096,984.999854,993.366,34.71181874,4.457807343,27.37895916
-108.00918,19.00096,985.9999617,994.377,34.71172684,4.455389275,27.3791505
-108.00918,19.00096,987.0000647,995.388,34.71163494,4.453318383,27.37930391
-108.00918,19.00096,988.0001628,996.399,34.71164356,4.448072297,27.3798828
-108.00918,19.00096,989.0002561,997.41,34.71245624,4.438402575,27.3815778
-108.00918,19.00094,990.0003458,998.421,34.71236434,4.438365097,27.38150936
-108.00918,19.00094,991.0004296,999.432,34.71217193,4.439072727,27.38128045
-108.00918,19.00094,992.0005086,1000.443,34.71202978,4.439432568,27.38112907
-108.00918,19.00094,993.0005828,1001.454,34.71198814,4.438501772,27.38119759
-108.00918,19.00094,994.0006522,1002.465,34.71204701,4.437321776,27.38137255
-108.00918,19.00094,995.0007168,1003.476,34.71200537,4.435200809,27.38157062
-108.00918,19.00094,996.0007767,1004.487,34.71211449,4.434168971,27.38176907
-108.00919,19.00094,996.9998426,1005.497,34.71207284,4.433585394,27.38179972
-108.0092,19.00094,997.9998928,1006.508,34.71208145,4.431761369,27.38200505
-108.0092,19.00094,998.9999383,1007.519,34.71219057,4.429291457,27.38235993
-108.0092,19.00094,999.9999791,1008.53,34.71234995,4.428457362,27.38257646
-108.0092,19.00094,1001.000015,1009.541,34.71225805,4.42727926,27.38263209
-108.0092,19.00094,1002.000046,1010.552,34.71246719,4.423072586,27.38325464
-108.0092,19.00094,1003.000073,1011.563,34.71262566,4.42030462,27.38368062
-108.0092,19.00094,1004.000094,1012.574,34.71253286,4.416200949,27.38405333
-108.0092,19.00094,1005.000111,1013.585,34.71304311,4.408470064,27.38529564
-108.0092,19.00094,1006.000123,1014.596,34.71295031,4.405804512,27.38551172
-108.0092,19.00094,1007.00013,1015.607,34.7133098,4.399166559,27.3865156
-108.0092,19.00094,1008.000133,1016.618,34.71311649,4.399378265,27.38634006
-108.0092,19.00094,1009.00013,1017.629,34.71332522,4.387982182,27.38773996
-108.0092,19.00094,1010.000123,1018.64,34.71428776,4.376081153,27.389788
-108.0092,19.00094,1011.000111,1019.651,34.71439598,4.374305908,27.39006545
-108.0092,19.00092,1012.000096,1020.662,34.71465496,4.37337173,27.39037092
-108.0092,19.00092,1013.000074,1021.673,34.71501445,4.368271359,27.39120613
-108.0092,19.00092,1014.000048,1022.684,34.71577598,4.362670282,27.39241251
-108.0092,19.00092,1015.000017,1023.695,34.71568318,4.359112664,27.39272349
